Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-IN-2026-4333,07/08/26,order_1v32toZJfM2Go1,RCPT-IN-100333,Diya Joshi,Indore,Paid,Upi,INR,8467.00,INR,8467.00
INV-IN-2026-4334,19/08/26,order_XaFb99f1GKjZFF,RCPT-IN-100334,Aarav Das,Kolkata,Paid,Card,INR,7771.00,INR,7771.00
INV-IN-2026-4335,13/08/26,order_bSrPVGW84eVMdC,RCPT-IN-100335,Kabir Bose,Indore,Paid,Upi,INR,3448.00,INR,3448.00
INV-IN-2026-4336,11/08/26,order_WjFullETOCIxBw,RCPT-IN-100336,Diya Gupta,Hyderabad,Paid,Netbanking,INR,2081.00,INR,2081.00
INV-IN-2026-4337,11/08/26,order_SEHkBsl5V2UcvT,RCPT-IN-100337,Aditi Das,Ahmedabad,Paid,Card,INR,6530.00,INR,6530.00
INV-IN-2026-4338,20/08/26,order_JQuu6erDLRsB1s,RCPT-IN-100338,Rehan Menon,Pune,Paid,Card,INR,31397.00,INR,31397.00
INV-IN-2026-4339,21/08/26,order_MYnYE5uo0gh6b7,RCPT-IN-100339,Kabir Reddy,Indore,Paid,Wallet,INR,18432.00,INR,18432.00
INV-IN-2026-4340,08/08/26,order_KATkC3IR1ptG3t,RCPT-IN-100340,Myra Verma,Gurugram,Paid,Upi,INR,23888.00,INR,23888.00
INV-IN-2026-4341,07/08/26,order_WFRVDLFBNH8HNQ,RCPT-IN-100341,Aarav Nair,Hyderabad,Paid,Upi,INR,10518.00,INR,10518.00
INV-IN-2026-4342,15/08/26,order_EAkovonxwEqjlR,RCPT-IN-100342,Myra Reddy,Indore,Paid,Netbanking,INR,4390.00,INR,4390.00
INV-IN-2026-4343,01/08/26,order_gEJ5zoTgO7xhxC,RCPT-IN-100343,Sara Bhat,Chennai,Paid,Upi,INR,14408.00,INR,14408.00
INV-IN-2026-4344,17/08/26,order_XbO93tu2NX5GuR,RCPT-IN-100344,Rehan Das,Chennai,Paid,Upi,INR,4613.00,INR,4613.00
INV-IN-2026-4344-DUP,17/08/26,order_XbO93tu2NX5GuR,RCPT-IN-100344,Rehan Das,Chennai,Paid,Upi,INR,4613.00,INR,4613.00
INV-IN-2026-4345,11/08/26,order_1DXUaAHQM1JiHR,RCPT-IN-100345,Arjun Das,Gurugram,Paid,Upi,INR,3796.00,INR,3796.00
INV-IN-2026-4346,16/08/26,order_IYsJbtTpnqCuTB,RCPT-IN-100346,Kavya Das,Mumbai,Paid,Upi,INR,11719.00,INR,11719.00
INV-IN-2026-4347,20/08/26,order_t2bchJ86xET14M,RCPT-IN-100347,Kabir Gupta,Bengaluru,Paid,Card,INR,7493.00,INR,7493.00
INV-IN-2026-4348,09/08/26,order_OeA1rerM15hLZo,RCPT-IN-100348,Ananya Rao,Kolkata,Paid,Upi,INR,5448.00,INR,5448.00
INV-IN-2026-4349,10/08/26,order_ecgT3x4Ly9zZwn,RCPT-IN-100349,Ishaan Sharma,Noida,Paid,Upi,INR,10386.00,INR,10386.00
