Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-US-2026-4336,08/22/2026,order_pgcuoqLAwWtkRL,RCPT-US-100336,James Garcia,"Atlanta, GA",Paid,Wallet,USD,4.94,USD,4.94
INV-US-2026-4337,08/12/2026,order_Ah9ankaW6P5amL,RCPT-US-100337,Mason Anderson,"Seattle, WA",Paid,Ach,USD,8.04,USD,8.04
INV-US-2026-4338,08/07/2026,order_blfuGI2DUqVER7,RCPT-US-100338,Mason Miller,"Austin, TX",Paid,Card,EUR,8.67,USD,9.45
INV-US-2026-4339,08/12/2026,order_kri9WWVb3Z5NFW,RCPT-US-100339,Emma Jones,"Denver, CO",Paid,Card,USD,18.05,USD,18.05
INV-US-2026-4340,08/25/2026,order_duMudo8fFxZhMw,RCPT-US-100340,Isabella Smith,"Chicago, IL",Paid,Card,USD,11.64,USD,11.64
INV-US-2026-4341,08/17/2026,order_E8j4xEHmG9r9ew,RCPT-US-100341,Mason Johnson,"Phoenix, AZ",Paid,Wallet,USD,25.70,USD,25.70
INV-US-2026-4342,08/18/2026,order_2HjmvHvNnt6lDE,RCPT-US-100342,Lucas Smith,"Denver, CO",Paid,Card,USD,14.14,USD,14.14
INV-US-2026-4343,08/06/2026,order_vg4UnE799FIp1w,RCPT-US-100343,Ava Miller,"Austin, TX",Paid,Card,USD,9.77,USD,9.77
INV-US-2026-4344,08/05/2026,order_Ja6gRmDo5SEryI,RCPT-US-100344,Amelia Miller,"Denver, CO",Paid,Card,GBP,2.15,USD,2.73
INV-US-2026-4345,08/18/2026,order_ETi1GU2YaNxu3b,RCPT-US-100345,Mason Anderson,"Columbus, OH",Paid,Wallet,USD,9.73,USD,9.73
INV-US-2026-4346,08/20/2026,order_pFT57nRafmgd8D,RCPT-US-100346,Emma Thomas,"Columbus, OH",Paid,Card,USD,7.89,USD,7.89
INV-US-2026-4347,08/02/2026,order_7m4Fk5wCvHtqXM,RCPT-US-100347,Liam Williams,"Atlanta, GA",Paid,Card,USD,4.94,USD,4.94
INV-US-2026-4348,08/18/2026,order_JohpMMwohjZnwL,RCPT-US-100348,Lucas Garcia,"Portland, OR",Paid,Card,USD,8.44,USD,8.44
INV-US-2026-4348-DUP,08/18/2026,order_JohpMMwohjZnwL,RCPT-US-100348,Lucas Garcia,"Portland, OR",Paid,Card,USD,8.44,USD,8.44
INV-US-2026-4349,08/02/2026,order_yUJEQUWhwhgM2U,RCPT-US-100349,Mia Taylor,"Nashville, TN",Paid,Card,INR,1111.55,USD,13.32
INV-US-2026-4350,08/05/2026,order_VsGL6dy6QLJWn6,RCPT-US-100350,James Garcia,"Phoenix, AZ",Paid,Ach,USD,5.03,USD,5.03
INV-US-2026-4351,08/17/2026,order_Kvm8DPusJz4Rv5,RCPT-US-100351,Logan Anderson,"Denver, CO",Paid,Wallet,USD,5.78,USD,5.78
INV-US-2026-4352,08/21/2026,order_fZpzqirr3FeV8B,RCPT-US-100352,Olivia Anderson,"Seattle, WA",Paid,Card,USD,4.36,USD,4.36
INV-US-2026-4353,08/22/2026,order_Q5mqGlAarYnZ9t,RCPT-US-100353,Olivia Thomas,"Phoenix, AZ",Paid,Wallet,AUD,9.66,USD,6.38
INV-US-2026-4354,08/01/2026,order_ZLaltLSpWcgtPw,RCPT-US-100354,Liam Garcia,"Phoenix, AZ",Paid,Card,USD,7.72,USD,7.72
INV-US-2026-4355,08/18/2026,order_sukP6TKZVqsu6p,RCPT-US-100355,Amelia Taylor,"Boston, MA",Paid,Card,USD,14.00,USD,14.00
INV-US-2026-4356,08/03/2026,order_8OBvZdT4z3igjA,RCPT-US-100356,James Williams,"Seattle, WA",Paid,Card,USD,9.41,USD,9.41
INV-US-2026-4357,08/09/2026,order_SAXvf55WGGkFn0,RCPT-US-100357,Ava Johnson,"Nashville, TN",Paid,Ach,USD,4.32,USD,4.32
INV-US-2026-4358,08/24/2026,order_hWWrjaZXWP7ns3,RCPT-US-100358,Sophia Martinez,"Boston, MA",Paid,Card,CAD,16.89,USD,12.33
INV-US-2026-4359,08/24/2026,order_sO0OkZnIIF1pop,RCPT-US-100359,Lucas Brown,"Columbus, OH",Paid,Card,USD,17.78,USD,17.78
INV-US-2026-4360,08/12/2026,order_dbzIBeZQbmnWSm,RCPT-US-100360,James Johnson,"Seattle, WA",Paid,Wallet,EUR,3.36,USD,3.66
INV-US-2026-4361,08/11/2026,order_zRRve0KywBqlD2,RCPT-US-100361,Amelia Johnson,"Columbus, OH",Paid,Card,USD,29.66,USD,29.66
INV-US-2026-4362,08/11/2026,order_JB2tLK4mChSuoH,RCPT-US-100362,Amelia Thomas,"Columbus, OH",Paid,Card,USD,6.47,USD,6.47
INV-US-2026-4363,08/23/2026,order_HylcPMcHMsusvw,RCPT-US-100363,James Johnson,"Phoenix, AZ",Paid,Card,USD,4.02,USD,4.02
INV-US-2026-4364,08/05/2026,order_Iy8wt5TibhJpfL,RCPT-US-100364,Noah Miller,"Chicago, IL",Paid,Card,USD,15.82,USD,15.82
INV-US-2026-4365,08/07/2026,order_SKcBqchv8jz9hP,RCPT-US-100365,Mason Brown,"Denver, CO",Paid,Ach,USD,4.96,USD,4.96
INV-US-2026-4366,08/14/2026,order_9cGThiCpvVIoWa,RCPT-US-100366,Emma Williams,"Boston, MA",Paid,Card,USD,3.19,USD,3.19
INV-US-2026-4367,08/11/2026,order_9U2MaaVhbXxNdo,RCPT-US-100367,Ethan Garcia,"Columbus, OH",Paid,Card,USD,8.09,USD,8.09
INV-US-2026-4368,08/19/2026,order_B1PhmPTT0jLvgL,RCPT-US-100368,Amelia Taylor,"Boston, MA",Paid,Card,USD,16.70,USD,16.70
INV-US-2026-4369,08/25/2026,order_jK7gqeNOuNn3YG,RCPT-US-100369,Logan Taylor,"Chicago, IL",Paid,Ach,USD,5.09,USD,5.09
INV-US-2026-4370,08/11/2026,order_ZQZeeNJBG3UXwS,RCPT-US-100370,Mason Martinez,"Chicago, IL",Paid,Wallet,USD,8.84,USD,8.84
INV-US-2026-4371,08/14/2026,order_imcaDIoxKLqzKw,RCPT-US-100371,Emma Anderson,"Seattle, WA",Paid,Card,USD,15.21,USD,15.21
INV-US-2026-4372,08/15/2026,order_IBL7tsj1bavbVG,RCPT-US-100372,Noah Smith,"Seattle, WA",Paid,Card,USD,10.61,USD,10.61
INV-US-2026-4373,08/06/2026,order_IfktSsGFtqjZRd,RCPT-US-100373,Ava Anderson,"Phoenix, AZ",Paid,Card,USD,15.71,USD,15.71
INV-US-2026-4374,08/15/2026,order_aHH3l7mlZ0QjTb,RCPT-US-100374,Mia Miller,"Phoenix, AZ",Paid,Card,USD,9.26,USD,9.26
INV-US-2026-4375,08/12/2026,order_ixO49aDaJPmwrY,RCPT-US-100375,Ava Martinez,"Boston, MA",Paid,Card,USD,10.50,USD,10.50
INV-US-2026-4376,08/19/2026,order_mhVujDpvAHCV0R,RCPT-US-100376,Logan Miller,"Nashville, TN",Paid,Card,USD,6.80,USD,6.80
INV-US-2026-4377,08/10/2026,order_68NZdxykV6bVcR,RCPT-US-100377,Noah Williams,"Denver, CO",Paid,Card,USD,8.16,USD,8.16
INV-US-2026-4378,08/10/2026,order_GQtM9kZU7N642X,RCPT-US-100378,Liam Martinez,"Portland, OR",Paid,Card,USD,6.87,USD,6.87
INV-US-2026-4379,08/12/2026,order_xhNm71RUimY8J8,RCPT-US-100379,Mia Garcia,"Portland, OR",Paid,Card,USD,12.82,USD,12.82
INV-US-2026-4380,08/13/2026,order_je0qhpgmWGLsNI,RCPT-US-100380,James Martinez,"Portland, OR",Paid,Card,USD,8.74,USD,8.74
INV-US-2026-4381,08/04/2026,order_CqcHwQq7YD2aTb,RCPT-US-100381,Ava Johnson,"Chicago, IL",Paid,Card,USD,10.74,USD,10.74
INV-US-2026-4382,08/01/2026,order_0mASSBalnVvxrf,RCPT-US-100382,Logan Jones,"Nashville, TN",Paid,Card,USD,14.06,USD,14.06
INV-US-2026-4383,08/18/2026,order_8TSLpa7bLbIQye,RCPT-US-100383,Logan Thomas,"Chicago, IL",Paid,Card,USD,16.12,USD,16.12
INV-US-2026-4384,08/02/2026,order_hpswmZVFVROtax,RCPT-US-100384,Mason Williams,"Austin, TX",Paid,Card,USD,5.57,USD,5.57
INV-US-2026-4385,08/13/2026,order_2tw2i3gqqDLTPl,RCPT-US-100385,Olivia Williams,"Boston, MA",Paid,Card,CAD,23.43,USD,17.10
INV-US-2026-4386,08/10/2026,order_6jfgqg6ybH6Rz1,RCPT-US-100386,Emma Jones,"Chicago, IL",Paid,Card,USD,14.93,USD,14.93
INV-US-2026-4387,08/21/2026,order_W4qTPKPb3lyE7L,RCPT-US-100387,Emma Brown,"Nashville, TN",Paid,Wallet,USD,11.23,USD,11.23
INV-US-2026-4388,08/04/2026,order_hxI0esUzO94CM8,RCPT-US-100388,Mia Thomas,"Boston, MA",Paid,Card,USD,10.20,USD,10.20
INV-US-2026-4389,08/13/2026,order_Sdshdclk3SITvz,RCPT-US-100389,Olivia Jones,"Columbus, OH",Paid,Ach,USD,10.49,USD,10.49
INV-US-2026-4390,08/13/2026,order_75BRGvUw3qYmKP,RCPT-US-100390,Isabella Martinez,"Columbus, OH",Paid,Ach,USD,11.05,USD,11.05
INV-US-2026-4391,08/07/2026,order_zam3ZpYlNdNSsL,RCPT-US-100391,Logan Davis,"Atlanta, GA",Paid,Card,USD,11.41,USD,11.41
INV-US-2026-4392,08/13/2026,order_qFynZVYnFcN7nV,RCPT-US-100392,Sophia Garcia,"Portland, OR",Paid,Card,USD,5.71,USD,5.71
INV-US-2026-4393,08/22/2026,order_ghfeqnax9NOAuk,RCPT-US-100393,Mason Davis,"Boston, MA",Paid,Card,USD,31.22,USD,31.22
INV-US-2026-4394,08/03/2026,order_UzFGzrjLZtTDgF,RCPT-US-100394,Emma Davis,"Phoenix, AZ",Paid,Ach,USD,9.56,USD,9.56
INV-US-2026-4395,08/23/2026,order_rnK98h7n1cVn1J,RCPT-US-100395,Mason Taylor,"Seattle, WA",Paid,Card,USD,23.54,USD,23.54
INV-US-2026-4396,08/02/2026,order_x9hZBuTO89RISS,RCPT-US-100396,Logan Davis,"Portland, OR",Paid,Wallet,USD,11.39,USD,11.39
INV-US-2026-4397,08/18/2026,order_lRqSS0gUVNlbG5,RCPT-US-100397,Ethan Jones,"Chicago, IL",Paid,Card,CAD,15.03,USD,10.97
INV-US-2026-4398,08/17/2026,order_UImcQtuFfTPcpA,RCPT-US-100398,Olivia Miller,"Austin, TX",Paid,Card,USD,13.59,USD,13.59
INV-US-2026-4399,08/11/2026,order_r8Hn5usmtkR3dE,RCPT-US-100399,Mason Anderson,"Columbus, OH",Paid,Card,USD,3.52,USD,3.52
